id	C1	C2
DNAJC1	89.6987682134	88.3001096994
DNAJC2	135.199731238	158.660314873
DNAJC3	61.5960912704	72.2343950272
C8A	0.433294154704	0.433294154704
MAP3K2	69.7495931461	83.5701740012
DUX4L5	0.0	0.0
DUX4L4	0.0393903777003	0.0393903777003
DUX4L3	0.0	0.0
DUX4L2	0.0	0.0
NTRK1	9.64159323275	2.35299251974
SORT1	188.381715447	208.708094031
SLC18A2	83.6215492263	92.3625800237
SLC18A1	1.41805359721	1.41805359721
GOSR1	84.4044781998	87.3831125572
STRC	43.8776895106	58.2339609936
RP11-148O21.3	0.0787807554007	0.0787807554007
RP11-148O21.2	0.118171133101	0.118171133101
CASR	30.2278712541	23.6562288553
ELP3	181.340668835	201.531457238
RALBP1	145.553548098	149.462550454
NRN1	2.01497747749	12.1680432409
MAP3K6	242.160836875	174.86117328
TRIM49	0.472684532404	0.472684532404
RAP1B	60.7767007798	58.7742807791
RAP1A	98.8833496496	113.831798784
PPP1R8	135.734169289	144.569455191
ZNF831	3.75422231108	0.196951888502
MTNR1B	0.275732643902	0.275732643902
ASAP3	476.487016104	424.048453234
ZNF835	0.0	0.0
MAP3K4	70.2379523888	66.9660818279
ZNF837	19.7024701163	16.3532584235
ZNF836	42.5159306526	42.820346117
ZNF839	48.0865801424	55.0108535811
CCDC93	67.6086055338	68.7999872789
BCL10	64.5634303093	66.2699079514
IPO11	305.854643799	335.824774481
LRIF1	92.9928998947	103.366500378
APPL1	49.3106933907	53.6778214201
GBAS	114.09195967	141.912000932
PHAX	172.311836533	180.81447535
MTCP1NB	32.3866796494	34.3526916504
IPO13	244.626593582	237.612621352
EOMES	5.76919978857	25.7240044251
OR51V1	0.0393903777003	0.0393903777003
ACAT1	213.010169841	234.841716625
ACAT2	132.946908951	140.684249878
BX000360.1	0.0	0.0
ATOH1	1.81802558899	1.64396572113
RNF152	11.3529949188	14.3688220978
CD200R1	4.10873571038	9.31166385859
RNF150	63.4587861896	77.5535243303
RNF151	0.118171133101	2.46006833017
RNF157	103.304391749	85.6129609942
ATOH8	6.0690299347	8.56895048916
PEX1	383.591297649	447.10096743
IARS	837.216690794	919.944115892
CCDC39	48.8441772759	68.6053969935
MARVELD3	63.3558211327	59.0356421471
CTF1	16.1020994708	15.911465086
TMEM44	51.229168877	46.483474344
AC109319.4	0.0	0.0
MECP2	103.741589375	107.983321682
PET112	222.104036428	212.676404044
NOX4	17.4133001864	33.2600176036
ZNF706	151.118406571	166.772861309
FAM25C	0.196951888502	0.196951888502
LDLR	244.239138126	229.164379835
CPEB3	38.6535360515	42.822195448
TSPY8	0.905978687108	0.905978687108
PEX5	167.108996704	145.58901675
TSPY4	0.630246043205	0.630246043205
ZPBP	0.866588309407	0.866588309407
TSPY2	0.630246043205	0.630246043205
TSPY1	0.945369064808	0.945369064808
OR8S1	0.0787807554007	0.0787807554007
IL2RA	0.709026798606	0.709026798606
IL2RB	42.837571159	27.1010282412
BX072566.1	2.21192936599	3.30888418853
ZFYVE27	123.527687065	116.650288336
TPCN1	25.9678293318	24.0608302206
TPCN2	128.624527685	119.786273949
TAS2R9	0.0393903777003	0.0393903777003
SLC17A4	0.551465287805	0.551465287805
TAS2R7	0.0393903777003	0.0393903777003
TAS2R4	4.36265325546	5.40783071518
TAS2R5	8.2246799469	8.35582447052
TAS2R3	4.66226816177	5.01763534546
SLC17A2	0.669636420906	0.669636420906
TAS2R1	1.81802558899	1.64396572113
AL731683.2	0.0	0.0
AL731683.1	0.0	0.0
RBMXL2	2.61129975319	0.0393903777003
AC069152.5	0.0	0.0
SETDB2	67.4790820256	77.0957016125
AC069152.7	0.0	0.0
AC069152.6	0.0	0.0
AC069152.9	0.0	0.0
C16orf53	40.1873188019	36.5126304626
PNKP	71.215292342	58.7267617062
CDK5RAP1	316.809057571	303.358839132
C16orf57	77.0410555974	68.1758092493
C16orf54	15.4201920033	15.1899123192
C16orf55	21.9675324485	18.7346917242
KIAA0319L	488.601565108	497.705347605
MYF5	0.118171133101	1.72274647653
ITCH	203.838116474	242.664408565
ZNF207	252.374902166	260.411791719
ERC1	107.357622169	117.365198582
CHMP4B	71.2127923965	67.8819999695
CHMP4C	24.6096208096	27.331056118
BAX	166.779772989	134.647806875
INTS9	308.468259767	310.85083475
BAD	80.8092589602	64.8191757426
CTSK	45.5536604151	56.8588358015
BHMT2	6.72003546357	3.46644569933
AIFM1	309.586479872	313.59473069
IGSF9	94.2852238789	79.253859438
PRKCDBP	81.3600092977	63.729951486
CAMLG	65.9647541046	64.7048435211
COBLL1	60.8551507518	73.0231961161
SLC37A2	56.9766718298	51.6081395447
OR52L1	0.0393903777003	0.0393903777003
CDK18	265.603466839	218.812699884
CDK19	47.0283998325	50.2634659559
C8G	13.9118300751	0.512074910104
ZNF200	64.1388596147	86.2281107903
PMPCA	122.102565631	117.20841752
TOB2	62.4212760925	56.9180803299
CDK12	170.076193623	184.289713196
CDK13	258.542385973	266.450677417
CDK10	127.659164235	109.818667695
CDK16	560.217846088	526.099624328
CDK17	61.4397287071	81.0272202194
FAM126A	199.108639129	214.378396057
CDK15	2.48766200989	0.709026798606
FAM74A2	0.0787807554007	1.68335609883
TNFRSF11B	50.5569705963	37.6965449899
GPR124	120.893113025	64.5953832865
GPR125	399.08903645	436.474303998
GZF1	120.441062368	118.266559333
GPR123	20.5329317898	17.6554376408
ATP6V1B1	0.748417176306	0.748417176306
ATP6V1B2	318.721733302	312.25251285
BIN2	0.512074910104	0.512074910104
NOS1AP	90.3655855581	101.506847084
PIP5KL1	140.869985782	100.302103028
GPR128	0.748417176306	0.748417176306
AC145145.5	0.0	0.0
DCAF12	125.168003872	132.681324795
VIPAR	68.5702853128	75.4563183188
XXbac-BCX40G17.16	4.14812608808	9.13082929701
ZNF304	32.4659579322	32.6701982543
AC008687.1	5.078803882	5.3750487417
AF196779.12	0.0	0.0
BFSP1	36.2673986927	25.5021831095
SCTR	16.7256027833	6.06630308926
P2RY8	4.78043929487	1.76213685423
TP53TG5	9.20999531448	10.0872104093
CTSF	161.785134889	125.483375326
AC006548.1	0.0	0.0
STS	25.4585275352	26.5380505696
P2RY2	11.0662550107	11.4148260206
MMP24	75.9798644111	64.6670368239
MMP27	0.393903777003	0.393903777003
KCNAB2	118.937843032	79.6149400324
P2RY6	5.65102865547	7.34081461281
MTERFD2	192.137540586	201.664855488
MTERFD1	127.754027285	160.280349359
HOXB13	0.0787807554007	0.0787807554007
GPRC5A	12.8541482016	9.85700713098
SLC22A16	2.33010049909	5.36519131809
ZC3H13	327.154574975	346.456310853
RPL15	228.859836936	237.252662674
IGLL5	0.236342266202	0.236342266202
TFG	181.309873551	180.401261061
HVCN1	21.6128337905	20.6227129027
FBXO17	62.4072025567	50.2175462991
TOMM34	69.8285903931	78.6172633171
RP11-67H2.1	0.157561510801	0.157561510801
RPL36A	64.693354018	68.3568335846
RND1	34.4764676094	37.6829156876
RND2	74.8127393723	66.3108735085
RND3	104.706184462	71.8214157373
NCL	292.234842926	291.664981514
CLDN23	11.7646913528	8.42649269104
CTNNBIP1	79.78973452	70.9288292155
TMEM171	12.5272365659	14.8888717741
PPP3CA	209.596206576	221.914758064
PPP3CB	192.742045715	221.238433674
PPP3CC	67.3802860528	50.6983930692
RPL11	254.069680028	247.621806912
LIF	28.996933274	21.1656495184
RPL12	159.403484948	149.590373352
RPL13	226.943939812	198.181050427
NCF1	6.83273998648	3.10140969604
KIAA1543	127.693521999	96.7905979902
LRRC41	280.169238962	267.160690702
LRRC40	94.6090544835	112.355745897
LRRC43	3.87239344418	0.315123021603
LRRC42	144.309219517	144.325326599
LRRC45	88.224774383	68.3908402622
MMP23B	83.3893643022	33.26449617
LRRC47	142.975228705	134.52657453
LRRC46	4.66566760838	4.79528839886
LRRC49	64.2679501325	74.0819230303
LRRC48	36.4569803476	37.9503515437
GPATCH4	149.714182973	152.797264166
B3GNT4	7.8863690421	7.30296116322
B3GNT5	43.6635082662	62.7491806224
B3GNT6	9.87600161135	9.68337847292
CTSS	6.24188432097	7.42006024718
FNDC8	14.1562142894	10.1833942458
B3GNT1	33.0610485077	29.7233066559
B3GNT2	42.7726791427	43.2558239028
B3GNT3	16.5222437903	16.6952779815
TSFM	98.2486259341	90.6046509147
GPATCH2	56.0551427677	61.2350835204
FNDC7	35.1087144166	28.7087195665
B3GNT8	10.5004232451	10.3783586547
B3GNT9	9.82385063171	7.81344079971
ADRA2B	13.6769332886	11.4558954239
GPATCH3	110.344630346	101.73727189
CSRP2	65.6860733032	67.07725811
PWWP2B	55.7342352867	43.4529977888
TEX22	1.93619672209	3.36671219766
PWWP2A	116.630218819	113.36095269
SSC5D	51.5584333986	21.581357792
CTSW	6.75942584127	4.5767185837
TEX28	0.354513399303	0.354513399303
PCYT1A	140.777440377	144.599106565
TBCCD1	107.785375886	127.609827571
FAM126B	25.0690477267	36.0186025426
CDCA4	59.6477716491	54.8699319884
AC103710.1	0.0393903777003	0.0393903777003
DAAM1	162.833661206	179.791072682
DAAM2	87.8429761678	79.3969987705
HLA-DRB1	13.1095585525	10.7262403667
PSRC1	216.488281772	188.045850135
HLA-DRB4	2.80825164169	0.236342266202
HLA-DRB5	4.58688685298	1.84091760963
CCDC152	29.9544170648	37.1515400633
CCDC153	13.1168986931	17.5017072335
EHD1	266.585671335	226.162592851
CXCL2	16.6413256824	2.69641059637
YIF1B	68.8208645955	56.2102941647
CCDC157	158.011073217	141.179773435
CCDC154	6.63578809798	8.45550569147
CCDC155	2.5664427653	0.787807554007
CCDC158	4.5020378828	7.5212219432
CCDC159	17.8098480105	9.39044461399
WRAP73	199.24572099	179.693045743
TIMM50	92.8561628386	83.3426764533
AFAP1	168.870985448	196.924251579
TMCO5A	0.433294154704	0.433294154704
SYT8	3.393640697	1.61500548571
SYT9	61.5628268644	79.2325616628
LRRC4C	15.3500650078	25.9950528592
LRRC4B	27.1837623641	20.6867917106
MTCH2	180.710771069	186.16193264
MTCH1	192.783229001	178.772608407
ATP5J	79.4892659411	77.0284131318
SYT1	127.361638568	121.81217768
SYT2	70.6054051444	64.5948727652
OR6T1	2.61129975319	0.0393903777003
SYT4	56.4871068001	26.9492383003
SYT5	9.18940408528	6.89794333279
SYT6	160.409722485	142.465215415
SYT7	55.2820631117	44.0997267812
NAB2	102.426779374	92.0709911436
SYK	47.9222551137	53.6233555153
RHO	0.196951888502	0.196951888502
PRAMEF17	0.118171133101	0.118171133101
OBFC2B	70.3315774277	74.391158469
ME1	46.2877771854	58.9127604961
RP13-98N21.1	31.183412306	34.7256047651
OBFC2A	28.8998668641	31.0180889666
AC152006.2	0.0	0.0
RHD	8.0840074122	9.4868799746
MEP1B	0.590855665505	2.19543100893
AC152006.1	15.2458124161	14.8041377068
TASP1	85.283848457	87.9153324366
TG	8.32350612432	4.76623570174
TRIM2	248.822803676	243.679791443
PER3	181.690848373	198.003883384
FUBP3	245.915633425	216.189569645
NAT14	27.8607996032	22.053954415
ATP5L	173.154321983	178.342372254
CR381653.1	1.81802558899	0.0393903777003
COLQ	63.6827104166	58.360783875
AC139677.8	0.0	0.0
SCHIP1	75.4724565819	65.6393686607
SPZ1	0.118171133101	0.118171133101
CEP104	281.16679389	288.677253209
AC139677.2	0.0	0.0
AC139677.1	0.0	0.0
AC139677.7	0.0393903777003	0.0393903777003
FAM189A2	129.609509967	155.496099018
AC139677.5	0.0	0.0
AC139677.4	0.0	0.0
MARCO	0.905978687108	0.905978687108
SAP30	38.388857469	41.2553294227
TRIM5	200.840582222	200.932700723
AC004223.1	13.9616947174	15.2021465302
NBL1	55.8263289034	43.300263077
TCP11L2	24.5280035064	39.5352082253
CCR1	0.0787807554007	1.68335609883
CLEC5A	0.472684532404	3.68183521926
GNAI3	104.86345654	113.194384389
HSFX2	18.8367193267	24.7603020668
PALMD	0.512074910104	0.512074910104
IZUMO2	19.7687774748	12.9355697334
AP000867.1	6.42054282129	4.87958060205
ANGPT2	7.83041597903	15.1416246817
DMC1	28.057141237	23.6933682337
ANGPT1	59.2591269463	59.1755351424
COG6	123.39069204	135.989767306
ACCSL	1.10293057561	1.10293057561
ZFYVE21	90.4843045324	70.3275691122
PALM3	33.6945217699	25.211186327
TBC1D9	32.0055124387	67.5521038845
OXT	3.67544155568	0.118171133101
CR759848.1	4.02590847015	2.91498041153
AC083883.1	1.85741596669	0.0787807554007
GPR146	39.0182686076	32.7858315781
ZAR1	6.0690299347	14.6838874519
C1orf53	3.71825610101	5.76499920338
C1orf52	104.198697671	99.3580266088
OR5T3	0.0393903777003	0.0393903777003
OR5T2	0.0393903777003	0.0393903777003
C1orf56	62.3191240877	66.2043391317
C1orf55	94.7650679722	92.5990766659
C1orf54	23.8615918905	23.344098404
C11orf1	68.5169716105	80.7581813037
MPZL2	69.3443624675	54.3508787379
MPZL3	45.6023763791	48.2959688455
AC091742.3	0.0393903777003	0.0393903777003
AC091742.2	0.0	0.0
AC091742.1	0.0	0.0
AC093668.1	0.0	0.0
AC093668.2	0.0787807554007	0.0787807554007
AC091742.4	0.0	0.0
RGP1	148.726055726	151.139382094
FCF1	42.50970909	48.3081690967
MPZL1	157.498730309	158.940360673
RP11-688I9.2	0.0787807554007	0.0787807554007
ATP6V0A4	14.7508866116	17.021932669
F11	8.89257445186	0.984759442508
ATP6V0A1	141.68046575	154.429860935
ATP6V0A2	55.4750623703	59.9255371094
GPR98	202.24018801	246.988817766
GPR97	4.98079062998	6.76138760149
CSRP2BP	184.034977727	193.498035058
GUCA1A	56.8770499676	55.6450539082
GUCA1C	0.354513399303	0.354513399303
GUCA1B	15.9441355318	13.9780196324
KRT75	0.354513399303	2.69641059637
KRT74	0.354513399303	0.354513399303
KRT77	0.354513399303	1.95908874273
MRPS36	46.652641505	49.6335303485
KRT71	0.354513399303	0.354513399303
KRT73	0.354513399303	0.354513399303
C17orf109	2.69008050859	1.72274647653
C17orf107	31.5650858879	28.4170954227
C17orf104	65.9484846517	66.0082325339
ATM	668.02422034	765.366760105
C17orf102	0.0787807554007	0.0787807554007
KRT78	0.393903777003	0.393903777003
C17orf100	10.090212822	8.62988090515
MRPS30	149.969084367	165.63151513
SMPD4	154.520405255	137.456689559
CCDC74B	37.6662132889	36.9055658877
ADAM32	2.59976492822	6.58628302068
SMC1A	418.551409453	440.960224837
SMPD3	21.3739823997	14.0404728204
SMPD2	56.9255550951	53.2956332341
BRIP1	108.71181231	139.903868198
PDE11A	7.6452466473	5.42553444207
PSEN2	143.254050829	145.571904995
ITGBL1	18.5051089227	3.44482777268
GPR37	21.3584785461	20.5996341705
HFE2	11.9594913796	7.41959536821
SASH3	0.472684532404	0.472684532404
TTC28	198.010711558	198.594973773
AAMP	232.585470937	207.321228817
WDPCP	87.7092768475	106.475333758
TTC24	2.92642277479	5.16823942959
TTC25	0.0	0.0
TTC26	23.7404233217	36.1163546145
TTC27	211.06115298	218.537964866
PATL2	4.18751646578	7.45230861753
TTC22	43.2291794047	22.8999840096
PATL1	241.924222916	270.573830865
PAX3	6.99576810747	2.47116365284
AC135731.1	0.0393903777003	2.38128757477
DUOX2	11.0257230625	6.1529988721
CT47A6	0.0787807554007	0.0787807554007
CARS	404.292524613	419.516386837
BX248098.1	4.55960514396	8.75018665195
PODXL2	108.042709455	89.6448128745
U2SURP	214.692091905	246.79721275
IL6R	72.4594173357	51.0620552599
ENO1	566.515265457	564.978554003
NPY2R	10.8944421858	19.0866270065
ENO3	193.050124191	144.131688565
ENO4	22.8920760602	26.5920289531
CELF6	6.79881621897	5.57914263755
SYCP2	2.83610719442	10.8589839116
SYCP3	12.7918300554	11.0243633762
TAOK2	188.527042784	166.550011076
SYCP1	9.56016843021	6.071500808
AC215219.4	0.0	0.0
AC215219.5	0.0	0.0
AC215219.6	0.0	0.0
NDUFS1	187.478490561	207.411530994
LLGL2	183.203652695	152.264062718
SLC22A18	122.204265639	79.5389530808
AC215219.3	0.0	0.0
ACOX2	29.920348227	33.3766530976
SLC22A17	237.242239021	195.297284335
SLC22A14	0.787807554007	7.20610892773
SLC22A15	45.4154696688	57.6937564984
SLC22A12	0.630246043205	0.630246043205
SLC22A13	0.669636420906	0.669636420906
SLC22A10	1.26049208641	1.26049208641
SLC22A11	4.58142024279	1.02414982021
BHLHA15	8.04127216339	4.80079984665
FAM82A2	112.815967344	104.90538504
BX248518.2	0.0	0.0
NSMCE1	43.6921594664	43.7020741552
NSMCE2	111.695021488	139.609911434
PNP	90.625210762	92.8025588989
MAGEA6	12.7769096643	10.5839751512
CFD	23.5054815337	7.55270729959
GAST	0.118171133101	0.118171133101
PFDN1	113.487129629	108.93653053
PTK2	601.705179423	624.803145275
UBE3A	123.687157281	138.512312062
PTK7	219.19876495	196.299244575
TBXA2R	21.4352496192	14.3829181716
RABGAP1	260.644661278	319.317966789
SRRD	79.6643282548	94.5372516289
PRKAA2	60.4718382359	63.2434220314
SERGEF	137.736231849	134.10151995
RFTN2	26.867735751	43.7951979339
ITGB3BP	120.88653475	153.544000372
PFDN2	38.5375328064	31.9699316025
RCSD1	25.5882424936	17.385491915
CYB5B	94.4429570287	99.0498639196
SORBS1	270.937019981	266.387111872
POMP	98.4417471066	112.4416155
GAL3ST3	88.3445835114	66.1376760006
GAL3ST2	4.36265325546	4.56595659256
ODC1	173.252175249	191.013770871
PFDN4	89.266683042	103.372662857
SCARA3	42.3070565313	35.9066794962
COX5B	90.2011555284	86.5371182486
IL18RAP	0.630246043205	0.630246043205
SCARA5	17.2633675635	10.891796127
ATG16L1	66.0494450554	70.2804076225
ATG16L2	100.575245447	75.7112830058
PFDN6	16.462206699	13.0056394115
NIPAL3	90.6948538497	96.4448880777
C4orf50	5.2363653928	6.32570798695
C4orf51	4.02995495498	8.3656296134
C3orf31	181.730879351	205.816314161
C3orf30	0.551465287805	0.551465287805
ARHGDIB	3.33955904841	2.53884908557
C3orf36	0.0393903777003	1.64396572113
C3orf35	18.5562020317	17.7702485099
ARHGDIA	61.7636320293	56.7894818485
NANP	21.9543452263	25.2583680153
NANS	205.806026272	190.57984744
C3orf38	60.5328534171	67.979528904
USH1G	21.4801511765	16.2499566078
IL17REL	5.25312382728	3.50583607703
MATN1	11.0311896726	5.46097150445
MATN3	62.3586207479	57.0185733885
MATN2	310.348295778	335.284116521
MATN4	74.0807806104	34.6980249584
AC145205.1	0.0393903777003	0.0393903777003
AC104942.1	4.36265325546	4.30937719345
FAM196A	15.758904323	18.7445479482
TANC2	110.759720109	119.086931199
C15orf62	8.04127216339	7.1620259285
C15orf63	39.0087719709	33.0467898548
CES3	24.0367001891	23.7158526778
EBF4	34.7176086605	17.0594430938
KBTBD13	0.0393903777003	1.64396572113
CGB2	5.92271481454	1.76213685423
EBF1	0.669636420906	0.669636420906
KBTBD10	0.196951888502	1.80152723193
HBA1	23.8165945709	18.1001264751
UCP1	9.50812922418	9.09232102334
UCP2	97.3743553162	86.50796175
HBA2	17.0262641609	15.0150835216
BDH2	135.930438481	155.496961556
ENDOV	133.504937656	121.348893359
ENDOU	0.354513399303	0.354513399303
PPYR1	3.30016867071	1.76213685423
DDX23	167.799358182	173.630138025
DDX21	189.693497285	198.609505758
DDX20	189.262140006	210.262669004
DDX27	371.426558383	353.21150244
ZNF157	12.9233943075	13.5454400107
DDX25	179.996982567	199.666722529
ZNF155	21.0370325223	23.5610555783
GULP1	222.163361326	203.122431241
DMRTC1B	0.748417176306	10.3758692369
DDX28	18.953666687	17.8586578369
UNC13D	64.6217088774	46.7522902563
TSNAX	62.0475747585	64.7625670433
MAP1LC3B	23.7455911636	23.0728330612
BX649589.1	9.08417701721	7.7280497551
PAX9	7.81952115893	4.80229885876
ZNF91	21.7633166313	26.6089735031
ZNF92	106.760700703	126.749343872
ZNF93	47.2129611969	50.7645540237
CTA-299D3.8	16.2241182029	12.8134150729
NDUFS2	205.109966427	201.19443842
ZNF98	6.38115244359	7.49686556309
ZNF99	0.236342266202	0.236342266202
SAC3D1	113.349219427	96.9846125692
FLVCR1	111.526579194	121.202444844
FKBP15	210.408549704	225.81542208
RAET1E	2.48766200989	0.709026798606
UBE2J1	44.7577199936	50.2582864761
FKBP10	151.672248863	137.368648551
FKBP11	40.2163232937	34.7338356152
TBX21	5.1575846374	0.236342266202
TBX20	4.10873571038	6.96976666152
FBXO10	63.8992451802	59.7782816067
FAM3C	95.5992145985	99.4349257872
FBXO16	148.078661114	137.649138123
TACO1	52.003194809	49.9654865265
C20orf11	108.583137989	100.702295303
FBXO15	7.05439098179	14.3722447529
PAX8	2.44827163219	0.669636420906
AFF1	246.306107007	258.191478163
GGPS1	86.9623454362	101.701332405
SFTA3	1.02414982021	2.62872516364
SFTA2	0.196951888502	0.196951888502
PRB2	1.89680634439	0.118171133101
NRTN	18.2919549942	12.8388519287
NACA2	22.1759319305	22.1778907776
C9orf169	20.0247068405	12.4094572067
SKA1	81.9156332538	107.772337727
PROX1	36.1001733392	56.7965131849
PARD6G	53.8294740766	46.8228374571
C9orf163	6.17657232285	5.58505773544
FAM153B	9.72037398815	5.640923962
FAM153C	4.10873571038	7.5250839293
PARD6B	30.5109775588	29.8320620582
PARD6A	45.682179451	32.5967398733
PLA2G6	170.008281641	129.225938886
PLA2G7	29.7852396145	36.8550398871
HIST2H2AC	12.4269523621	10.0558700562
PLA2G5	1.14232095331	1.14232095331
RAD54L2	324.886019439	353.202492923
TRPM1	10.828771174	1.14232095331
LL22NC03-75H12.2	0.196951888502	0.196951888502
TP53AIP1	7.39513849467	9.4244434759
SHC4	11.1872241944	14.6424868032
ERBB3	222.858121179	207.602303527
CCDC75	14.2526103333	23.0328011736
AL731567.2	0.0	0.0
SHC1	388.202129699	367.081698276
PEX26	156.508966021	151.412715964
CCDC71	20.3694131896	19.1136453673
OR2G3	0.0393903777003	0.0393903777003
FPR1	2.65069013089	3.38371162862
FPR2	3.22138791531	5.44722109288
FPR3	2.65069013089	0.0787807554007
WSCD2	20.6899355501	24.4818166345
CCDC78	91.4019667804	44.2861653343
CGRRF1	39.069835186	44.9867668152
TMEM109	63.7231982276	63.8059666678
TMEM108	98.6473028809	90.1272037178
HIST3H2BB	5.81669187546	7.89664697647
SPARCL1	20.7523821816	32.788004756
TMEM102	29.2025788352	25.2994773909
TMEM101	37.873049736	33.4037485123
TMEM100	3.71483193338	0.157561510801
TMEM107	34.0236877203	30.187084794
TMEM105	3.26077829301	2.46006833017
TMEM104	67.4110220522	60.256594047
CCDC25	108.140154399	120.949122414
GHITM	147.635069579	148.184296817
SMPDL3A	25.0204842612	21.4675815627
HIRA	234.823734224	223.390072577
CYP2B6	14.3166451976	12.8861930892
AC019294.2	2.17253898829	1.99847912043
SPEN	171.367005929	181.926327333
ZCWPW2	2.7240042761	7.23373880237
ZCWPW1	19.936140947	11.6397484243
FKBP1B	98.0855037346	79.1071657315
FKBP1C	22.3226467222	22.6502662748
DNAJC7	0.0	0.0
FKBP1A	192.476154029	187.617385991
SPEG	205.793575346	150.057196356
MANEAL	57.8400497139	56.8880558535
SARS	262.325105108	258.137274183
TIMM8B	114.208209038	115.698794365
STAT6	126.792783149	138.93821504
AC027125.1	123.237613678	127.226142406
ZFYVE26	311.023156479	316.833087809
DEFB4B	0.0787807554007	0.0787807554007
STOML2	248.027757719	229.957503922
STOML1	34.9958618209	36.8134737015
FBLIM1	213.099807382	208.375740409
ERBB4	6.28469886631	6.27441902459
STK40	160.766574591	164.284706324
TRPT1	61.2884254977	59.5890408084
DAXX	59.3768434301	56.2285363451
RASA4B	17.1359910145	10.8741347492
CDC16	279.147380896	285.98540742
GDA	22.6058108583	8.27950654924
RMI1	46.931179285	55.8980727196
AHNAK	36.5608373061	35.6810211986
PPP1R9A	151.81950926	155.793902867
NT5E	31.1785813123	22.325386174
C3	164.019052505	121.439214624
AC108004.2	0.0	0.0
COQ10A	46.8306875229	42.251709938
RHCG	14.5524938852	18.6962520778
LGALS9C	0.0787807554007	0.0787807554007
LGALS9B	0.118171133101	0.118171133101
UNC50	109.931258917	121.867362022
NKAIN4	64.3852757215	44.3112711757
NKAIN3	9.64159323275	25.3957729787
NKAIN2	2.84764201939	1.88030798733
NKAIN1	163.370326966	151.00500109
PKD2	280.109604888	286.570056066
ZNF720	108.318312533	120.717711098
MAP1B	161.525320739	164.494412392
PDC	0.196951888502	0.196951888502
PDCL2	0.236342266202	3.44549295306
PDCL3	48.0457367077	53.268447794
GNAI1	86.7293118834	82.8949713111
LBX2	10.5051144734	1.88030798733
UNC5C	47.9266850874	41.0619575903
VGF	58.9014971778	41.6473205611
LBX1	0.0787807554007	0.0787807554007
UNC5D	282.239196509	279.49649021
CCM2	220.929006405	209.715224437
C9orf64	69.1205988973	83.0105307624
TBC1D4	258.708295681	291.866268285
CR788250.1	2.80825164169	0.236342266202
MAP1S	101.88929081	88.1028847694
FRMD8	174.428844951	153.06085398
ENPP5	45.7576845214	48.8592079207
IFIT2	2.65069013089	2.42067795247
IMMP1L	75.2504103035	83.6750959679
FRMD5	115.610485904	141.894689277
FRMD6	101.522951201	103.860839866
FRMD7	0.669636420906	0.669636420906
PLCD4	58.9833657071	48.387032412
PKNOX1	72.5128785223	70.1460410208
PKNOX2	66.193620272	103.213364378
FRMD3	23.372828573	17.8522993028
UBA6	223.18651177	257.039434873
CYorf15B	75.0443268865	79.3015867323
MEF2BNB-MEF2B	19.4407489002	12.0251919106
UBA7	23.3559559658	25.4447251111
MED13L	227.732089281	242.550441742
AL935026.1	0.0	0.0
DSCR6	1.89680634439	0.118171133101
PTCD2	39.2976406589	53.0093734711
PTCD3	203.033487253	220.015940785
GNAZ	74.511763677	64.392695345
PTCD1	96.5395713821	90.2342015803
UBA5	124.102540061	141.463323161
RP11-422N16.3	0.0787807554007	1.68335609883
PRL	0.275732643902	0.275732643902
GNAL	73.8357497528	81.0665675476
HLTF	224.741759799	240.409324855
UBQLNL	3.63947534561	4.02590847015
AC078899.11	0.0	0.0
AC078899.10	0.0	0.0
AGFG1	172.827425979	179.337029956
DPF2	270.76607459	279.5203932
RPS13	253.465445086	247.21206288
NDN	18.9265155792	18.2439250946
DPF1	74.0070035607	46.1777503639
ASNA1	106.07615757	97.523147583
CLPX	123.190751366	135.502143197
CRYGS	20.0617623851	16.2304757684
RPL18A	115.649001889	98.0730140731
SIX1	5.0000231266	7.60054683685
KRT3	2.17253898829	0.393903777003
KRT2	0.354513399303	0.354513399303
TMEM154	18.3465462476	17.9504427314
OR2F1	0.0393903777003	0.0393903777003
FST	80.9853071868	81.4754189625
CRYGN	14.1490770131	20.5138782114
KRT4	0.393903777003	0.393903777003
CLEC18A	4.70165853947	4.55894613266
AKR1CL1	0.787807554007	0.787807554007
CLEC18C	0.0	0.0
CRYGC	0.118171133101	0.118171133101
CRYGD	6.38115244359	6.38115244359
DACT3	5.61926794052	5.40783071518
DACT2	23.9451189265	19.3151397929
VPS45	210.781359613	256.367953137
SPRR2F	0.0787807554007	0.0787807554007
RRNAD1	151.413516305	127.228070997
VPS41	185.893689364	214.953988604
RP11-728F11.3	0.0787807554007	1.68335609883
MFSD11	44.0852439627	50.9379449114
RP11-728F11.4	35.1403038204	32.9706499279
TMCC2	28.7197184786	30.2575347126
TMCC3	26.6914074942	33.0913961455
TMEM155	12.1380598694	21.914914757
SDR42E2	2.01497747749	1.84091760963
SDR42E1	3.91520798951	9.37123396248
FAM172A	63.855817765	67.0658414587
TAS2R30	0.0393903777003	1.64396572113
TAS2R31	2.61129975319	3.34432125092
NMNAT2	47.1459403783	44.7900929675
NAALAD2	61.121365048	100.71881979
CR392000.3	0.0	0.0
NMNAT1	42.1123918667	48.5536009446
ALOX12B	21.3705426008	3.80000635237
CCDC23	29.1208792776	29.1082402319
TAS2R38	0.0	0.0
TAS2R39	0.0393903777003	0.0393903777003
EPB41L1	283.736815348	256.800780244
PPCDC	37.093008332	34.8427956626
